PlayerID,Status,TeamID,Team,Jersey,PositionCategory,Position,FirstName,LastName,Height,Weight,BirthDate,College,PhotoUrl,Experience,InjuryStatus,FanDuelPlayerID,DraftKingsPlayerID,FanDuelName,DraftKingsName
20002264,Inactive,,,,F,PF,Jemerrio,Jones,77,174,4/9/1995 12:00:00 AM,New Mexico State,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002264.png,1,,103241,956193,Jemerrio Jones,Jemerrio Jones
20002266,Active,21,MEM,12,G,PG,Ja,Morant,74,174,8/10/1999 12:00:00 AM,Murray State,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002266.png,3,,110344,1065906,Ja Morant,Ja Morant
20002268,Active,3,ATL,12,F,SF,De'Andre,Hunter,80,221,12/2/1997 12:00:00 AM,Virginia,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002268.png,3,,110338,942857,De'Andre Hunter,De'Andre Hunter
20002270,Active,12,CLE,10,G,PG,Darius,Garland,73,192,1/26/2000 12:00:00 AM,Vanderbilt,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002270.png,3,Out,110342,1134262,Darius Garland,Darius Garland
20002271,Active,23,NO,1,F,PF,Zion,Williamson,78,284,7/6/2000 12:00:00 AM,Duke,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002271.png,2,Out,110310,1132025,Zion Williamson,Zion Williamson
20002272,Active,6,NY,9,F,SF,RJ,Barrett,78,214,6/14/2000 12:00:00 AM,Duke,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002272.png,3,,110357,1132031,RJ Barrett,RJ Barrett
20002273,Inactive,,,,G,SG,Jarrett,Culver,78,195,2/20/1999 12:00:00 AM,Texas Tech,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002273.png,3,,110333,1078671,Jarrett Culver,Jarrett Culver
20002274,Active,23,NO,10,C,C,Jaxson,Hayes,84,220,5/23/2000 12:00:00 AM,Texas,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002274.png,3,,110340,1140887,Jaxson Hayes,Jaxson Hayes
20002275,Active,27,LAL,28,F,PF,Rui,Hachimura,80,230,2/8/1998 12:00:00 AM,Gonzaga,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002275.png,3,,110349,955893,Rui Hachimura,Rui Hachimura
20002276,Active,19,POR,,F,SF,Cam,Reddish,79,217,9/1/1999 12:00:00 AM,Duke,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002276.png,3,Out,110339,1132027,Cam Reddish,Cam Reddish
20002277,Active,24,SA,35,G,SG,Romeo,Langford,77,216,10/25/1999 12:00:00 AM,Indiana,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002277.png,3,Out,110321,1138654,Romeo Langford,Romeo Langford
20002278,Active,9,BOS,12,F,PF,Grant,Williams,78,236,11/30/1998 12:00:00 AM,Tennessee,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002278.png,3,,110318,949273,Grant Williams,Grant Williams
20002279,Active,2,CHA,25,F,PF,P.J.,Washington,79,230,8/23/1998 12:00:00 AM,Kentucky,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002279.png,3,,110352,1067857,P.J. Washington,PJ Washington
20002280,Active,11,CHI,0,G,SG,Coby,White,77,195,2/16/2000 12:00:00 AM,North Carolina,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002280.png,3,,110326,1138387,Coby White,Coby White
20002281,Inactive,,,,F,PF,Sekou,Doumbouya,80,230,12/23/2000 12:00:00 AM,None,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002281.png,1,,110639,1172131,Sekou Doumbouya,Sekou Doumbouya
20002282,Active,13,IND,88,C,C,Goga,Bitadze,83,250,7/20/1999 12:00:00 AM,None,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002282.png,3,,110359,1172132,Goga Bitadze,Goga Bitadze
20002283,Active,21,MEM,15,F,PF,Brandon,Clarke,80,215,9/19/1996 12:00:00 AM,Gonzaga,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002283.png,3,,110353,892914,Brandon Clarke,Brandon Clarke
20002284,Active,4,MIA,14,G,SG,Tyler,Herro,77,195,1/20/2000 12:00:00 AM,Kentucky,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002284.png,3,,110312,1134176,Tyler Herro,Tyler Herro
20002285,Active,16,MIN,,G,PG,Nickeil,Alexander-Walker,77,205,9/2/1998 12:00:00 AM,Virginia Tech,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002285.png,3,Out,110356,1067668,Nickeil Alexander-Walker,Nickeil Alexander-Walker
20002286,Active,18,OKC,55,F,PF,Darius,Bazley,81,208,6/12/2000 12:00:00 AM,None,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002286.png,3,,110637,1172134,Darius Bazley,Darius Bazley
20002287,Active,5,ORL,3,F,PF,Chuma,Okeke,80,229,8/18/1998 12:00:00 AM,Auburn,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002287.png,2,,110336,1061658,Chuma Okeke,Chuma Okeke
20002288,Active,7,PHI,22,G,SG,Matisse,Thybulle,77,201,3/4/1997 12:00:00 AM,Washington,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002288.png,3,,110320,884169,Matisse Thybulle,Matisse Thybulle
20002289,Active,8,BKN,,F,PF,Cameron,Johnson,80,210,3/3/1996 12:00:00 AM,North Carolina,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002289.png,3,,110316,843005,Cameron Johnson,Cameron Johnson
20002290,Inactive,,,,F,PF,Luka,Samanic,82,235,1/9/2000 12:00:00 AM,None,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002290.png,2,,110640,1172133,Luka Samanic,Luka Samanic
20002291,Active,5,ORL,10,C,C,Bol,Bol,86,220,11/16/1999 12:00:00 AM,Oregon,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002291.png,3,,110313,1134730,Bol Bol,Bol Bol
20002292,Active,8,BKN,33,C,C,Nicolas,Claxton,83,215,4/17/1999 12:00:00 AM,Georgia,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002292.png,3,,110354,1061682,Nic Claxton,Nicolas Claxton
20002293,Inactive,,,,G,PG,Carsen,Edwards,71,200,3/12/1998 12:00:00 AM,Purdue,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002293.png,1,,110332,945110,Carsen Edwards,Carsen Edwards
20002294,Active,2,CHA,11,F,SF,Cody,Martin,78,205,9/28/1995 12:00:00 AM,Nevada,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002294.png,3,Out,110351,842971,Cody Martin,Cody Martin
20002295,Active,22,HOU,3,G,PG,Kevin,Porter Jr.,76,203,5/4/2000 12:00:00 AM,Southern California,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002295.png,3,Out,110345,1135158,Kevin Porter,Kevin Porter Jr.
20002296,Active,12,CLE,9,F,SF,Dylan,Windler,79,196,9/22/1996 12:00:00 AM,Belmont,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002296.png,2,Out,110341,895530,Dylan Windler,Dylan Windler
20002297,Active,24,SA,18,F,PF,Isaiah,Roby,80,230,2/3/1998 12:00:00 AM,Nebraska,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002297.png,3,,110346,944969,Isaiah Roby,Isaiah Roby
20002298,Inactive,,,,F,SF,Deividas,Sirvydis,80,190,6/10/2000 12:00:00 AM,None,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002298.png,2,,110638,1172138,Deividas Sirvydis,Deividas Sirvydis
20002299,Inactive,,,,F,PF,Eric,Paschall,78,255,11/4/1996 12:00:00 AM,Villanova,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002299.png,3,,110323,846627,Eric Paschall,Eric Paschall
20002300,Active,26,GS,3,G,PG,Jordan,Poole,76,194,6/19/1999 12:00:00 AM,Michigan,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002300.png,3,,110322,1067671,Jordan Poole,Jordan Poole
20002301,Inactive,,,,F,PF,Alen,Smailagic,82,215,8/18/2000 12:00:00 AM,None,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002301.png,1,,110365,1148770,Alen Smailagic,Alen Smailagic
20002302,Active,9,BOS,28,C,C,Mfiondu,Kabengele,82,250,8/14/1997 12:00:00 AM,Florida State,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002302.png,2,,110355,941357,Mfiondu Kabengele,Mfiondu Kabengele
20002303,Active,17,UTA,0,G,SG,Talen,Horton-Tucker,76,234,11/25/2000 12:00:00 AM,Iowa State,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002303.png,3,,110337,1132824,Talen Horton-Tucker,Talen Horton-Tucker
20002304,Active,30,SAC,30,F,PF,KZ,Okpala,80,215,4/28/1999 12:00:00 AM,Stanford,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002304.png,3,,110309,1061544,KZ Okpala,KZ Okpala
20002305,Inactive,,,,G,PG,Didi,Louzada,78,190,2/7/1999 12:00:00 AM,None,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002305.png,1,,110641,1172136,Didi Louzada,Didi Louzada
20002306,Active,22,HOU,20,C,C,Bruno,Fernando,82,240,8/15/1998 12:00:00 AM,Maryland,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002306.png,3,,110329,1076674,Bruno Fernando,Bruno Fernando
20002307,Active,26,GS,10,G,PG,Ty,Jerome,77,195,7/8/1997 12:00:00 AM,Virginia,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002307.png,3,,110331,942866,Ty Jerome,Ty Jerome
20002308,Active,19,POR,10,F,SF,Nassir,Little,77,220,2/11/2000 12:00:00 AM,North Carolina,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002308.png,2,,110343,1138391,Nassir Little,Nassir Little
20002309,Active,24,SA,3,F,SF,Keldon,Johnson,77,220,10/11/1999 12:00:00 AM,Kentucky,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002309.png,3,,110347,1134174,Keldon Johnson,Keldon Johnson
20002310,Inactive,,,,G,PG,Justin,James,79,190,1/24/1997 12:00:00 AM,Wyoming,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002310.png,2,,110334,892940,Justin James,Justin James
20002311,Active,5,ORL,25,F,PF,Admiral,Schofield,77,241,3/30/1997 12:00:00 AM,Tennessee,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002311.png,2,,110328,887494,Admiral Schofield,Admiral Schofield
20002312,Active,28,LAC,14,G,SG,Terance,Mann,77,215,10/18/1996 12:00:00 AM,Florida State,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002312.png,3,,110315,879504,Terance Mann,Terance Mann
20002313,Inactive,,,,F,SF,Ignas,Brazdeikis,78,221,1/8/1999 12:00:00 AM,Michigan,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002313.png,0,,110335,1133802,Ignas Brazdeikis,Ignas Brazdeikis
20002314,Inactive,,,,G,PG,Jaylen,Hands,75,175,2/12/1999 12:00:00 AM,UCLA,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/0.png,1,,110314,,Jaylen Hands,
20002315,Inactive,,,,G,PG,Tremont,Waters,70,175,1/10/1998 12:00:00 AM,LSU,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002315.png,2,,110319,1061694,Tremont Waters,Tremont Waters
20002316,Active,2,CHA,6,F,PF,Jalen,McDaniels,81,205,1/31/1998 12:00:00 AM,San Diego State,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002316.png,3,,110350,953063,Jalen McDaniels,Jalen McDaniels
20002317,Inactive,,,,G,PG,Jordan,Bone,75,180,11/5/1997 12:00:00 AM,Tennessee,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002317.png,1,,110311,949250,Jordan Bone,Jordan Bone
20002318,Active,21,MEM,46,G,SG,John,Konchar,77,210,3/22/1996 12:00:00 AM,Indiana-Purdue Fort Wayne,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002318.png,3,,111376,852907,John Konchar,John Konchar
20002319,Active,16,MIN,4,G,SG,Jaylen,Nowell,76,201,7/9/1999 12:00:00 AM,Washington,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002319.png,3,,110317,1089562,Jaylen Nowell,Jaylen Nowell
20002320,Inactive,,,,F,PF,Zylan,Cheatham,77,220,11/17/1995 12:00:00 AM,Arizona State,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002320.png,2,,117305,846964,Zylan Cheatham,Zylan Cheatham
20002321,Inactive,,,,G,PG,Marial,Shayok,77,198,,Iowa State,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002321.png,1,,110330,843208,Marial Shayok,Marial Shayok
20002322,Inactive,,,,F,PF,Jaylen,Hoard,80,216,3/30/1999 12:00:00 AM,Wake Forest,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002322.png,0,,115802,1132326,Jaylen Hoard,Jaylen Hoard
20002323,Inactive,,,,G,PG,Quinndary,Weatherspoon,75,207,9/10/1996 12:00:00 AM,Mississippi State,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002323.png,2,,110348,886418,Quinndary Weatherspoon,Quinndary Weatherspoon
20002324,Inactive,,,,G,PG,Kyle,Guy,73,170,8/11/1997 12:00:00 AM,Virginia,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002324.png,3,,110358,942821,Kyle Guy,Kyle Guy
20002326,Inactive,,,,F,PF,Dewan,Hernandez,82,235,,Miami (FL),https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002326.png,0,,110307,941886,Dewan Hernandez,Dewan Hernandez
20002327,Inactive,,,,G,PG,Miye,Oni,77,206,8/4/1997 12:00:00 AM,Yale,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002327.png,2,,110324,953941,Miye Oni,Miye Oni
20002328,Inactive,,,,G,PG,Justin,Wright-Foreman,72,190,,Hofstra,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002328.png,0,,110327,895845,Justin Wright-Foreman,Justin Wright-Foreman
20002329,Active,1,WAS,21,F,PF,Daniel,Gafford,82,234,10/1/1998 12:00:00 AM,Arkansas,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002329.png,3,,110325,1061647,Daniel Gafford,Daniel Gafford
20002330,Inactive,,,,F,PF,Jarrell,Brantley,77,250,6/7/1996 12:00:00 AM,Charleston,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002330.png,1,,110308,895833,Jarrell Brantley,Jarrell Brantley
20002332,Inactive,,,,C,C,Marques,Bolden,82,249,4/17/1998 12:00:00 AM,Duke,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002332.png,2,,117808,937669,Marques Bolden,Marques Bolden
20002333,Active,12,CLE,32,F,PF,Dean,Wade,81,228,11/20/1996 12:00:00 AM,Kansas State,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002333.png,3,,110883,880677,Dean Wade,Dean Wade
20002335,Inactive,,,,F,PF,Brian,Bowen II,78,190,10/2/1998 12:00:00 AM,Louisville,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002335.png,1,,110829,1076188,Brian Bowen,Brian Bowen II
20002336,Active,16,MIN,11,C,C,Naz,Reid,81,264,8/26/1999 12:00:00 AM,Louisiana State,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002336.png,3,,110995,1137200,Naz Reid,Naz Reid
20002339,Active,18,OKC,5,F,SF,Luguentz,Dort,76,215,4/19/1999 12:00:00 AM,Arizona State,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002339.png,3,Out,111273,1134693,Luguentz Dort,Luguentz Dort
20002340,Inactive,,,,G,PG,Jalen,Lecque,76,185,6/13/2000 12:00:00 AM,None,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002340.png,1,,116202,1173086,Jalen Lecque,Jalen Lecque
20002341,Inactive,,,,G,PG,Justin,Robinson,73,195,10/12/1997 12:00:00 AM,Virginia Tech,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002341.png,0,,111371,893009,Justin Robinson,Justin Robinson
20002342,Inactive,,,,C,C,Tacko,Fall,90,311,12/10/1995 12:00:00 AM,Central Florida,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002342.png,3,,112710,879498,Tacko Fall,Tacko Fall
20002343,Active,4,MIA,31,G,SG,Max,Strus,77,215,3/28/1996 12:00:00 AM,DePaul,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002343.png,3,,112708,936502,Max Strus,Max Strus
20002344,Inactive,,,,F,PF,Robert,Franks,79,225,12/18/1996 12:00:00 AM,Washington State,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002344.png,0,,117287,884172,Robert Franks,Robert Franks
20002347,Inactive,,,,G,PG,Josh,Reaves,76,214,6/4/1997 12:00:00 AM,Penn State,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002347.png,0,,113305,882750,Josh Reaves,Josh Reaves
20002349,Inactive,,,,F,PF,Bennie,Boatwright,82,235,7/13/1996 12:00:00 AM,USC,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/0.png,0,,117962,884111,Bennie Boatwright,Bennie Boatwright
20002352,Active,28,LAC,9,C,C,Moses,Brown,86,245,10/13/1999 12:00:00 AM,UCLA,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002352.png,3,,117286,1134769,Moses Brown,Moses Brown
20002353,Inactive,,,,G,PG,Chris,Clemons,69,180,7/23/1997 12:00:00 AM,Campbell,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002353.png,1,,110909,895380,Chris Clemons,Chris Clemons
20002356,Active,13,IND,12,F,PF,Oshae,Brissett,79,210,6/20/1998 12:00:00 AM,Syracuse,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002356.png,3,,117283,1076192,Oshae Brissett,Oshae Brissett
20002357,Inactive,,,,G,PG,Zach,Norvell,77,205,12/9/1997 12:00:00 AM,Gonzaga,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002357.png,0,,111470,955897,Zach Norvell,Zach Norvell Jr.
20002358,Inactive,,,,F,PF,Aric,Holman,82,225,7/11/1997 12:00:00 AM,Mississippi State,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002358.png,0,,116763,886424,Aric Holman,Aric Holman
20002359,Inactive,,,,F,PF,Devontae,Cacok,79,240,10/8/1996 12:00:00 AM,North Carolina-Wilmington,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002359.png,1,,117301,899762,Devontae Cacok,Devontae Cacok
20002361,Inactive,,,,F,PF,Simi,Shittu,82,240,11/7/1999 12:00:00 AM,Vanderbilt,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002361.png,0,,117308,1134263,Simi Shittu,Simi Shittu
20002363,Inactive,,,,C,C,Kyle,Alexander,83,220,,Tennessee,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002363.png,0,,111702,887466,Kyle Alexander,Kyle Alexander
20002365,Inactive,,,,G,PG,Rayjon,Tucker,75,209,9/24/1997 12:00:00 AM,Arkansas-Little Rock,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002365.png,3,,116178,887927,Rayjon Tucker,Rayjon Tucker
20002366,Inactive,,,,F,PF,Daulton,Hommes,80,215,7/4/1996 12:00:00 AM,Western Washington,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002366.png,0,,117782,1173024,Daulton Hommes,Daulton Hommes
20002374,Active,6,NY,8,G,PG,DaQuan,Jeffries,77,230,8/30/1997 12:00:00 AM,Tulsa,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002374.png,1,,117307,896184,DaQuan Jeffries,DaQuan Jeffries
20002378,Inactive,,,,G,PG,Jared,Harper,70,175,9/14/1997 12:00:00 AM,Auburn,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002378.png,0,,117819,947237,Jared Harper,Jared Harper
20002383,Inactive,,,,G,PG,Lindell,Wigginton,73,189,3/28/1998 12:00:00 AM,Iowa State,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002383.png,1,,116906,1060959,Lindell Wigginton,Lindell Wigginton
20002386,Active,28,LAC,7,F,PF,Amir,Coffey,79,210,6/17/1997 12:00:00 AM,Minnesota,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002386.png,3,,111492,944822,Amir Coffey,Amir Coffey
20002387,Inactive,,,,G,PG,Shaq,Buchanan,75,190,1/30/1997 12:00:00 AM,Murray State,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002387.png,0,,117927,1135267,Shaq Buchanan,Shaq Buchanan
20002388,Inactive,,,,G,PG,Jeremiah,Martin,74,185,6/19/1996 12:00:00 AM,Memphis,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002388.png,0,,117275,879173,Jeremiah Martin,Jeremiah Martin
20002391,Inactive,,,,F,PF,Tyler,Cook,80,255,9/23/1997 12:00:00 AM,Iowa,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002391.png,2,,115994,944728,Tyler Cook,Tyler Cook
20002394,Active,7,PHI,7,F,PF,Louis,King,79,205,4/6/1999 12:00:00 AM,Oregon,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002394.png,0,,117297,1134732,Louis King,Louis King
20002398,Inactive,,,,C,C,Tariq,Owens,82,205,6/30/1995 12:00:00 AM,Texas Tech,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002398.png,0,,117818,845815,Tariq Owens,Tariq Owens
20002401,Active,25,DAL,30,C,C,Chris,Silva,80,234,9/19/1996 12:00:00 AM,South Carolina,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002401.png,0,,117274,886457,Chris Silva,Chris Silva
20002406,Inactive,,,,F,PF,Vic,Law,79,200,,Northwestern,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002406.png,0,,117306,844029,Vic Law,Vic Law
20002414,Active,17,UTA,,F,PF,Juan,Toscano-Anderson,78,209,4/10/1993 12:00:00 AM,Marquette,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002414.png,3,Out,117779,601511,Juan Toscano-Anderson,Juan Toscano-Anderson
20002415,Inactive,,,,G,PG,Ky,Bowman,73,187,6/16/1997 12:00:00 AM,Boston College,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002415.png,1,,111671,950056,Ky Bowman,Ky Bowman
20002422,Inactive,,,,F,PF,Juwan,Morgan,79,232,4/17/1997 12:00:00 AM,Indiana,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002422.png,1,,117289,900536,Juwan Morgan,Juwan Morgan
20002425,Inactive,,,,F,PF,William,Howard,80,207,10/25/1993 12:00:00 AM,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002425.png,1,,111672,1172898,William Howard,William Howard
20002444,Inactive,,,,C,C,Jontay,Porter,83,240,11/15/1999 12:00:00 AM,Missouri,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002444.png,0,,119602,1077498,Jontay Porter,Jontay Porter
20002445,Inactive,,,42,C,C,Eric,Mika,82,230,,BYU,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002445.png,0,,116177,788772,Eric Mika,Eric Mika
20002446,Inactive,,,,G,PG,Bryce,Brown,75,198,7/24/1997 12:00:00 AM,Auburn,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/0.png,0,,117309,886311,Bryce Brown,Bryce Brown
20002454,Inactive,,,,F,PF,Nicolo,Melli,81,236,1/26/1991 12:00:00 AM,None,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002454.png,0,,110697,1178793,Nicolo Melli,Nicolo Melli
20002455,Inactive,,,,G,SG,Charlie,Brown Jr.,78,199,2/2/1997 12:00:00 AM,St. Joseph's (PA),https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002455.png,3,,117290,950955,Charlie Brown,Charlie Brown
20002457,Inactive,,,,G,PG,Matt,Thomas,75,190,8/4/1994 12:00:00 AM,Iowa State,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002457.png,2,,110827,741012,Matt Thomas,Matt Thomas
20002458,Inactive,,,,G,SG,Adam,Mokoka,77,190,7/18/1998 12:00:00 AM,None,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002458.png,1,,110882,1173090,Adam Mokoka,Adam Mokoka
20002459,Inactive,,,,C,C,Vincent,Poirier,84,235,10/17/1993 12:00:00 AM,None,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002459.png,1,,110881,1175295,Vincent Poirier,Vincent Poirier
20002462,Inactive,,,,C,C,Donta,Hall,81,229,8/7/1997 12:00:00 AM,Alabama,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002462.png,0,,117812,886282,Donta Hall,Donta Hall
20002465,Inactive,,,,F,PF,Kenny,Wooten,81,225,4/17/1998 12:00:00 AM,Oregon,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002465.png,0,,117338,1082709,Kenny Wooten,Kenny Wooten
20002468,Inactive,,,,G,PG,Keljin,Blevins,78,200,11/24/1995 12:00:00 AM,Montana State,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002468.png,1,,117821,851186,Keljin Blevins,Keljin Blevins
